item1,item2,correlation
doctors,treatment,0.15869565217391304
treatment,doctors,0.15869565217391304
staff,earlier,0.15864949469570058
earlier,staff,0.15864949469570058
indian,held,0.15864949469570058
held,indian,0.15864949469570058
donors,welfare,0.158605139806318
welfare,donors,0.158605139806318
staff,donors,0.158605139806318
donors,staff,0.158605139806318
addicts,staff,0.158605139806318
gay,indian,0.158605139806318
staff,addicts,0.158605139806318
indian,gay,0.158605139806318
art,infections,0.15852181409400265
infections,art,0.15852181409400265
counselling,art,0.15852181409400265
art,counselling,0.15852181409400265
tb,medical,0.15837142073800176
medical,tb,0.15837142073800176
action,including,0.15837061880882244
including,action,0.15837061880882244
changed,time,0.1582025303481367
common,time,0.1582025303481367
time,changed,0.1582025303481367
time,common,0.1582025303481367
time,infections,0.1581284684182594
added,drug,0.1581284684182594
infections,time,0.1581284684182594
drug,added,0.1581284684182594
test,hiv,0.15811388300841905
hiv,test,0.15811388300841905
mother,virus,0.15811388300841894
anti,virus,0.15811388300841894
virus,mother,0.15811388300841894
virus,anti,0.15811388300841894
november,positive,0.1581033546539086
diagnosed,positive,0.1581033546539086
positive,november,0.1581033546539086
positive,diagnosed,0.1581033546539086
chief,secretary,0.15803609117672557
chief,held,0.15803609117672557
chief,provide,0.15803609117672557
secretary,chief,0.15803609117672557
held,chief,0.15803609117672557
provide,chief,0.15803609117672557
set,country,0.15803609117672557
country,set,0.15803609117672557
transgender,workers,0.15798264999396308
workers,transgender,0.15798264999396308
joint,leading,0.15791017559513446
father,born,0.15791017559513446
father,civil,0.15791017559513446
stated,civil,0.15791017559513446
marriage,decided,0.15791017559513446
initiative,decided,0.15791017559513446
leading,joint,0.15791017559513446
aware,prevent,0.15791017559513446
father,admitted,0.15791017559513446
born,father,0.15791017559513446
civil,father,0.15791017559513446
admitted,father,0.15791017559513446
families,father,0.15791017559513446
decided,marriage,0.15791017559513446
families,marriage,0.15791017559513446
civil,stated,0.15791017559513446
father,families,0.15791017559513446
marriage,families,0.15791017559513446
prevent,aware,0.15791017559513446
decided,initiative,0.15791017559513446
recent,initiative,0.15791017559513446
initiative,recent,0.15791017559513446
discrimination,aids,0.15788807622358042
aids,discrimination,0.15788807622358042
bill,10,0.15776268848432382
10,bill,0.15776268848432382
bench,woman,0.15776268848432382
woman,bench,0.15776268848432382
life,children,0.15767191260192756
children,life,0.15767191260192756
director,positive,0.15756884309383495
positive,director,0.15756884309383495
test,infected,0.15756771943166709
infected,test,0.15756771943166709
addiction,family,0.15756096121307725
space,family,0.15756096121307725
family,addiction,0.15756096121307725
family,space,0.15756096121307725
donated,private,0.15751800308630215
private,donated,0.15751800308630215
programme,body,0.15751800308630215
body,programme,0.15751800308630215
india,child,0.15747058959325802
child,india,0.15747058959325802
marriage,day,0.15746049610241653
day,marriage,0.15746049610241653
donated,detected,0.15740740740740738
body,village,0.15740740740740738
detected,donated,0.15740740740740738
village,body,0.15740740740740738
25,complaint,0.15740740740740738
complaint,25,0.15740740740740738
singh,officer,0.1573854595448326
officer,singh,0.1573854595448326
prevalence,population,0.15735730650155627
don’t,population,0.15735730650155627
families,mother,0.15735730650155627
issues,mother,0.15735730650155627
official,adding,0.15735730650155627
adding,official,0.15735730650155627
parents,negative,0.15735730650155627
live,negative,0.15735730650155627
don’t,negative,0.15735730650155627
conducted,unit,0.15735730650155627
unit,conducted,0.15735730650155627
population,prevalence,0.15735730650155627
civil,prevalence,0.15735730650155627
money,prevalence,0.15735730650155627
civil,antiretroviral,0.15735730650155627
decided,antiretroviral,0.15735730650155627
prevalence,civil,0.15735730650155627
antiretroviral,civil,0.15735730650155627
2018,civil,0.15735730650155627
antiretroviral,decided,0.15735730650155627
money,ngo,0.15735730650155627
families,nadu,0.15735730650155627
negative,parents,0.15735730650155627
prevalence,money,0.15735730650155627
ngo,money,0.15735730650155627
civil,2018,0.15735730650155627
negative,live,0.15735730650155627
mother,families,0.15735730650155627
nadu,families,0.15735730650155627
mother,issues,0.15735730650155627
population,don’t,0.15735730650155627
negative,don’t,0.15735730650155627
aware,don’t,0.15735730650155627
don’t,aware,0.15735730650155627
suicide,transfusion,0.15733000435370276
transfusion,suicide,0.15733000435370276
hepatitis,youth,0.15733000435370276
youth,hepatitis,0.15733000435370276
counselling,aids,0.15731739654160926
aids,counselling,0.15731739654160926
home,social,0.15729165849902685
social,home,0.15729165849902685
months,bill,0.15721486834410778
bill,months,0.15721486834410778
space,months,0.15721486834410778
months,space,0.15721486834410778
doctors,wednesday,0.15721335537934358
wednesday,doctors,0.15721335537934358
counsellors,patients,0.157151345157401
patients,counsellors,0.157151345157401
senior,mumbai,0.15709358587280048
mumbai,senior,0.15709358587280048
major,senior,0.15709358587280048
diagnosed,age,0.15709358587280048
taking,deaths,0.15709358587280048
diseases,deaths,0.15709358587280048
deaths,taking,0.15709358587280048
it’s,taking,0.15709358587280048
taking,it’s,0.15709358587280048
age,diagnosed,0.15709358587280048
deaths,diseases,0.15709358587280048
major,diseases,0.15709358587280048
senior,major,0.15709358587280048
diseases,major,0.15709358587280048
senior,15,0.1570341497151242
15,senior,0.1570341497151242
age,start,0.1570341497151242
check,start,0.1570341497151242
start,age,0.1570341497151242
recently,taking,0.1570341497151242
start,check,0.1570341497151242
diseases,20,0.1570341497151242
20,diseases,0.1570341497151242
taking,recently,0.1570341497151242
mp,drug,0.15695343441118723
drug,mp,0.15695343441118723
1,10,0.1569455431983506
18,10,0.1569455431983506
school,10,0.1569455431983506
10,1,0.1569455431983506
10,18,0.1569455431983506
10,school,0.1569455431983506
blood,virus,0.15694120514358612
virus,blood,0.15694120514358612
disease,months,0.1569214866822321
months,disease,0.1569214866822321
transfusion,status,0.15674589291639948
status,transfusion,0.15674589291639948
centre,patients,0.15673842578729721
patients,centre,0.15673842578729721
conducted,report,0.15670935878004127
report,conducted,0.15670935878004127
children,day,0.15669717758677779
day,children,0.15669717758677779
person,stigma,0.15668814203059478
stigma,person,0.15668814203059478
20,experts,0.15667425314790295
20,stigma,0.15667425314790295
ensure,antiretroviral,0.15667425314790295
recently,tuberculosis,0.15667425314790295
2016,nadu,0.15667425314790295
antiretroviral,ensure,0.15667425314790295
2018,ensure,0.15667425314790295
nadu,2016,0.15667425314790295
20,past,0.15667425314790295
20,parents,0.15667425314790295
experts,20,0.15667425314790295
stigma,20,0.15667425314790295
past,20,0.15667425314790295
parents,20,0.15667425314790295
ensure,2018,0.15667425314790295
tuberculosis,recently,0.15667425314790295
inmates,found,0.15666400527136837
found,inmates,0.15666400527136837
initiative,free,0.15658430113511734
indian,leading,0.15658430113511734
marriage,minister,0.15658430113511734
leading,indian,0.15658430113511734
minister,marriage,0.15658430113511734
free,initiative,0.15658430113511734
centre,due,0.15648331551934982
due,centre,0.15648331551934982
90,check,0.15640410196563254
check,90,0.15640410196563254
conducted,tested,0.1563318751004215
immediately,blood,0.1563318751004215
tested,conducted,0.1563318751004215
live,found,0.1563318751004215
found,live,0.1563318751004215
blood,immediately,0.1563318751004215
control,infection,0.15627604580323234
infection,control,0.15627604580323234
million,india,0.1561881869799187
india,million,0.1561881869799187
person,change,0.15617265574557274
person,discrimination,0.15617265574557274
change,person,0.15617265574557274
discrimination,person,0.15617265574557274
common,person,0.15617265574557274
event,awareness,0.15617265574557274
awareness,event,0.15617265574557274
person,common,0.15617265574557274
organisation,society,0.1561418066539456
society,organisation,0.1561418066539456
trichy,detected,0.15609763526361567
lake,5,0.15609763526361567
lake,25,0.15609763526361567
detected,trichy,0.15609763526361567
5,lake,0.15609763526361567
25,lake,0.15609763526361567
ago,positive,0.15608205730464528
positive,ago,0.15608205730464528
committee,week,0.15605256009134597
sharma,units,0.15605256009134597
week,committee,0.15605256009134597
inmates,girl,0.15605256009134597
units,sharma,0.15605256009134597
common,increase,0.15605256009134597
girl,inmates,0.15605256009134597
increase,common,0.15605256009134597
tb,national,0.15602851270135482
national,tb,0.15602851270135482
gay,public,0.1559625734730109
public,gay,0.1559625734730109
negative,project,0.15594362478947613
project,negative,0.15594362478947613
policy,treatment,0.1559225111229067
treatment,policy,0.1559225111229067
national,experts,0.1559134397950261
experts,national,0.1559134397950261
2018,national,0.1559134397950261
national,2018,0.1559134397950261
change,control,0.155910784344504
control,change,0.155910784344504
affected,transfusion,0.15590426425572929
hepatitis,bank,0.15590426425572929
transfusion,affected,0.15590426425572929
bank,hepatitis,0.15590426425572929
event,city,0.1559028030669854
city,event,0.1559028030669854
control,positive,0.15589301362216784
positive,control,0.15589301362216784
started,leading,0.15585572406963674
leading,started,0.15585572406963674
marriage,started,0.15585572406963674
initiative,started,0.15585572406963674
started,marriage,0.15585572406963674
started,initiative,0.15585572406963674
test,infection,0.15584974958545367
infection,test,0.15584974958545367
transfused,family,0.1558273615374525
family,transfused,0.1558273615374525
disease,10,0.15579719252580543
10,disease,0.15579719252580543
free,project,0.1557935398951491
minister,project,0.1557935398951491
project,free,0.1557935398951491
project,minister,0.1557935398951491
november,1,0.15578703744804379
1,november,0.15578703744804379
incident,death,0.15578703744804379
it’s,school,0.15578703744804379
school,it’s,0.15578703744804379
suicide,visited,0.15578703744804379
youth,visited,0.15578703744804379
death,incident,0.15578703744804379
suicide,incident,0.15578703744804379
visited,suicide,0.15578703744804379
incident,suicide,0.15578703744804379
issued,suicide,0.15578703744804379
suicide,issued,0.15578703744804379
visited,youth,0.15578703744804379
90,population,0.15574069726506673
377,born,0.15574069726506673
million,decided,0.15574069726506673
population,90,0.15574069726506673
377,families,0.15574069726506673
decided,million,0.15574069726506673
born,377,0.15574069726506673
families,377,0.15574069726506673
months,infected,0.15573985053085312
infected,months,0.15573985053085312
persons,district,0.1556749622693098
district,persons,0.1556749622693098
art,hiv,0.15567496226930974
hiv,art,0.15567496226930974
lake,authorities,0.15563575436986682
authorities,lake,0.15563575436986682
alcohol,india,0.15558236431632727
india,alcohol,0.15558236431632727
staff,tested,0.15552461556607852
tested,staff,0.15552461556607852
lead,person,0.15550802202142772
november,person,0.15550802202142772
issued,person,0.15550802202142772
person,lead,0.15550802202142772
person,november,0.15550802202142772
person,issued,0.15550802202142772
added,population,0.15547742944093892
born,time,0.15547742944093892
joint,time,0.15547742944093892
population,added,0.15547742944093892
time,born,0.15547742944093892
time,joint,0.15547742944093892
patients,start,0.15546260385213218
start,patients,0.15546260385213218
space,law,0.15543243278432348
supreme,education,0.15543243278432348
education,supreme,0.15543243278432348
law,space,0.15543243278432348
disease,added,0.15540589655954318
added,disease,0.15540589655954318
check,found,0.15538018544331056
found,check,0.15538018544331056
services,free,0.1553420043463389
free,services,0.1553420043463389
drugs,senior,0.15534161078983558
check,tests,0.15534161078983558
senior,drugs,0.15534161078983558
diseases,drugs,0.15534161078983558
tests,check,0.15534161078983558
drugs,diseases,0.15534161078983558
society,mumbai,0.15533507558317958
mumbai,society,0.15533507558317958
viral,medical,0.15530418897096554
justice,medical,0.15530418897096554
medical,viral,0.15530418897096554
medical,justice,0.15530418897096554
policy,care,0.15529151272386513
children,jail,0.15529151272386513
care,policy,0.15529151272386513
jail,children,0.15529151272386513
counsellor,children,0.15529151272386513
children,counsellor,0.15529151272386513
